id,projectNameTH,projectNameEN,projectNameTHSlug,projectNameENSlug,propertyType,startingPrice,cityCode,creationTime,lastEditTime,publishTime,logoMediaId
36392fd8-ce21-4171-935b-46f40b3d1fe9,ดาวิกา ศรีสะเกษ,Davika Srisaket,ดาวิกา-ศรีสะเกษ,Davika-Srisaket,"S,D,T",2450000.0,6633,0001-01-01T00:00:00,2022-09-13T06:11:28.9899759,2022-09-13T06:11:28.9899759,88c5619c-39ef-41f3-8038-3169df6e6cc0
4118d358-ddac-4a9c-985b-c1380ca97389,ท๊อปวิลล์ เลี่ยงเมือง,Top Ville Liang Meuang,ท๊อปวิลล์-เลี่ยงเมือง,Top-Ville-Liang-Meuang,B,2490000.0,6633,0001-01-01T00:00:00,2022-09-13T06:11:01.8807222,2022-09-13T06:11:01.8807222,f3a64c3f-bf9a-491e-9af8-66f411916f8b
7a2f6bca-52a8-41cf-ae06-2badffdbbc4a,เดอะ บียอนด์ ชยางกูร-มุกดาหาร,The Beyond Chayangkoon-Mukdahan,เดอะ-บียอนด์-ชยางกูร-มุกดาหาร,The-Beyond-Chayangkoon-Mukdahan,S,3900000.0,6649,0001-01-01T00:00:00,2022-09-13T06:08:32.2027951,2022-09-13T06:08:32.2027951,19c6f457-268a-4fb2-a447-c5a2b3c6da90
cfea177e-7eb9-4dd6-a90d-3b058383f0e1,บ้านวิศวะ มุกดาหาร 6 เฟส 2,Baanvissava Mukdahan 6 Phase 2,บ้านวิศวะ-มุกดาหาร-6-เฟส-2,Baanvissava-Mukdahan-6-Phase-2,S,2100000.0,6649,0001-01-01T00:00:00,2022-09-13T06:08:00.539937,2022-09-13T06:08:00.539937,d65c10eb-fa2f-4764-8046-8334983ad666
3813384d-f8f1-4a66-ab48-d47c1c7afbff,บ้านบุรี,Baanburi,บ้านบุรี,Baanburi,"S,D,T,B",1790000.0,6649,0001-01-01T00:00:00,2022-09-13T06:07:32.584354,2022-09-13T06:07:32.584354,4ad743cb-1b0d-46d1-8bf4-b7a900766f88
60909aa7-3ac2-4e20-8541-c651e32aec3c,บ้านสามสิน,Baan Samsin,บ้านสามสิน,Baan-Samsin,"S,T",1990000.0,6649,0001-01-01T00:00:00,2022-09-13T06:07:03.421945,2022-09-13T06:07:03.421945,ac49e162-94d4-43ea-a55e-817b57d82f68
ea7b88ce-714f-4a66-b372-8c4a9609d284,เอพลัส ทาวน์โฮมมุกดาหาร,A plus Townhomemukdahan,เอพลัส-ทาวน์โฮมมุกดาหาร,A-plus-Townhomemukdahan,T,990000.0,6649,0001-01-01T00:00:00,2022-09-13T06:06:22.8789232,2022-09-13T06:06:22.8789232,3be54d2d-dfe3-4a63-a28c-540a60466317
3751ee15-887c-44f2-a068-8eeacf3e1f3a,ด่านขุนทดซิตี้,DKT City,ด่านขุนทดซิตี้,DKT-City,B,3500000.0,6644,0001-01-01T00:00:00,2022-09-13T06:04:50.0890558,2022-09-13T06:04:50.0890558,71a3a90d-0f56-4a0a-a47b-4ca5a0b9d068
d4a04369-019f-4e52-b9cd-ca6259277f5a,แกรนด์ ทรี คอนโด,Grand Tree Condo,แกรนด์-ทรี-คอนโด,Grand-Tree-Condo,C,1490000.0,6653,0001-01-01T00:00:00,2022-09-13T06:04:20.2093229,2022-09-13T06:04:20.2093229,876d6b60-a7ce-4683-86e4-7e76abba05b3
5f72443b-9913-402f-a148-b10c8711a02e,ฟินน์ คอนโด สวนดอก,FINn Condo Suandok,ฟินน์-คอนโด-สวนดอก,FINn-Condo-Suandok,C,1400000.0,6653,0001-01-01T00:00:00,2022-09-13T06:03:46.9124668,2022-09-13T06:03:46.9124668,f120b516-b008-4dd5-9b65-aaae4b53fd4e
a6ec29fa-7b41-422b-9cd1-1a7c3d368949,เคย์ลา,CAYLA,เคย์ลา,CAYLA,C,5890000.0,6653,0001-01-01T00:00:00,2022-09-13T06:03:16.5640001,2022-09-13T06:03:16.5640001,ce7281db-694c-4378-af4f-2bc8295c5158
b25373f8-3bdb-418b-aec2-9f6fc762c886,ตาดทองกรีนวิว,Tadthong Greenville,ตาดทองกรีนวิว,Tadthong-Greenville,S,800000.0,6635,0001-01-01T00:00:00,2022-09-13T06:02:30.3614904,2022-09-13T06:02:30.3614904,8bbeb1cd-459a-4e59-8453-ab6a1b0b71f2
c77209b1-e8e9-47d8-9f21-727c4a982052,บ้านเทียนทอง 5,Baan Teanthong 5,บ้านเทียนทอง-5,Baan-Teanthong-5,S,2790000.0,6637,0001-01-01T00:00:00,2022-09-13T06:00:35.9435511,2022-09-13T06:00:35.9435511,bfc0746b-d2ae-4f52-8b78-560f309d4c83
77547843-31c4-4b4c-b879-0aa2cf31ee3a,เมโทรทาวน์ 5 ชยางกูร-อำนาจเจริญ,Metro Town 5,เมโทรทาวน์-5-ชยางกูร-อำนาจเจริญ,Metro-Town-5,S,1790000.0,6637,0001-01-01T00:00:00,2022-09-13T05:58:24.4401283,2022-09-13T05:58:24.4401283,95e33043-0588-40f9-92bf-0c5b312b90c7
6b674b90-9546-4ade-91c4-45cb0232ffe4,บ้านกรวิน อำนาจเจริญ เฟส 4,Baan Korawin phase 4,บ้านกรวิน-อำนาจเจริญ-เฟส-4,Baan-Korawin-phase-4,S,4290000.0,6637,0001-01-01T00:00:00,2022-09-13T05:48:20.5883525,2022-09-13T05:48:20.5883525,06a49c31-61ea-446d-9721-f35393c00b07
b459de5e-1164-4db0-b917-9655822afa34,บ้านกรวิน อำนาจเจริญ เฟส 3,Baan Korawin phase 3,บ้านกรวิน-อำนาจเจริญ-เฟส-3,Baan-Korawin-phase-3,"S,T",1990000.0,6637,0001-01-01T00:00:00,2022-09-13T05:46:33.960611,2022-09-13T05:46:33.960611,e716c021-c5bc-48ed-9b91-e44d14463396
effdf1e6-316e-4b9a-a4d6-4fec454bb118,บ้านวิศวะ มุกดาหาร 7,Baan Vissava Mukdahan 7,บ้านวิศวะ-มุกดาหาร-7,Baan-Vissava-Mukdahan-7,S,0.0,6649,0001-01-01T00:00:00,2022-09-13T05:44:13.683319,2022-09-13T05:44:13.683319,2c93304f-954b-47c7-8b17-1faf0bd4f26b
53965edb-342d-4b1c-9543-ee0275fecd52,เพอร์เฟค อเวนิว,Perfect Avenue,เพอร์เฟค-อเวนิว,Perfect-Avenue,T,6790000.0,6653,0001-01-01T00:00:00,2022-09-13T05:40:34.7126622,2022-09-13T05:40:34.7126622,0679cb1f-a85a-4677-a8e7-3af5bcba498e
eefe5674-852c-4598-a36d-6a18aebac74e,ดิอามองต์ คอนโดมิเนียม,Diamant Chiangmai,ดิอามองต์-คอนโดมิเนียม,Diamant-Chiangmai,C,2200000.0,6653,0001-01-01T00:00:00,2022-09-13T05:39:58.6456243,2022-09-13T05:39:58.6456243,247e81cb-a4ef-4e35-9c8c-93bf739e68b7
de4271d8-0e93-4cbb-9188-a13255ad0f33,สตรีท ไฟฟ์เซเว่น,Street 57,สตรีท-ไฟฟ์เซเว่น,Street-57,B,0.0,6653,0001-01-01T00:00:00,2022-09-13T05:39:27.5144545,2022-09-13T05:39:27.5144545,caf37bdb-a7d4-4ef3-8bd6-7c4db9bc4c8b
e1809d58-2f6c-454b-ae55-d183489deb48,สาวิตรี วิลเลจ,Sawitree Village,สาวิตรี-วิลเลจ,Sawitree-Village,S,2200000.0,6653,0001-01-01T00:00:00,2022-09-13T05:38:51.2609276,2022-09-13T05:38:51.2609276,f8154252-6698-4fa5-b897-655789ce7909
1a07e4c4-f94e-4198-ad60-a2c3c75b5acc,เดอะ ไพรเวท คอนโดมิเนียม,The Private Condominium,เดอะ-ไพรเวท-คอนโดมิเนียม,The-Private-Condominium,C,1300000.0,6653,0001-01-01T00:00:00,2022-09-13T05:37:01.9088446,2022-09-13T05:37:01.9088446,c8189ef1-2bc8-48c9-9c1f-677927a8597f
ae8f765b-cc02-45a6-bd94-d72a95e7b439,พีคส์ อเวนิว เชียงใหม่,Peaks Avenue Chiangmai,พีคส์-อเวนิว-เชียงใหม่,Peaks-Avenue-Chiangmai,C,6000000.0,6653,0001-01-01T00:00:00,2022-09-13T05:36:15.3711927,2022-09-13T05:36:15.3711927,f22c311a-dd15-4221-84a9-e87c8250a779
865e8d24-ca21-4ead-9f7a-ed414e503b4b,พรีมิโอ ทาวน์โฮม,Premio town home,พรีมิโอ-ทาวน์โฮม,Premio-town-home,T,2390000.0,6653,0001-01-01T00:00:00,2022-09-13T05:32:16.5152142,2022-09-13T05:32:16.5152142,72e4ac09-1c69-458a-acea-6d8de6d3fb21
807ec63e-ee9c-40a6-92fe-89cfb5deaa3e,เดอะ นิมมานา,The Nimmana,เดอะ-นิมมานา,The-Nimmana,C,3900000.0,6653,0001-01-01T00:00:00,2022-09-13T05:31:45.5870138,2022-09-13T05:31:45.5870138,af3925c4-3f50-47ca-b6fb-f51355da74c8
dd80f709-5a1f-42e3-bdcd-5998763529f6,เดอะ กรีน ซิตี้ คอนโด,The Green City Condo,เดอะ-กรีน-ซิตี้-คอนโด,The-Green-City-Condo,C,1350000.0,6653,0001-01-01T00:00:00,2022-09-13T05:31:14.0278107,2022-09-13T05:31:14.0278107,b69ef585-f413-46d3-9707-7a966b647267
5f5fc0c3-8bc9-436d-8239-f2df719a0e38,นิวเอจ สตูดิโอเฮ้าส์,Newedge Studio House,นิวเอจ-สตูดิโอเฮ้าส์,Newedge-Studio-House,B,6300000.0,6653,0001-01-01T00:00:00,2022-09-13T05:30:19.3743834,2022-09-13T05:30:19.3743834,990c0872-8a2c-4bf0-bd30-63e93c3140fd
8bc2c99c-d9fb-4c04-8dc3-9a75e4aa8f9e,คิว โฮม รวมโชค,Q Home Raumchok,คิว-โฮม-รวมโชค,Q-Home-Raumchok,T,2490000.0,6653,0001-01-01T00:00:00,2022-09-13T05:29:44.9205993,2022-09-13T05:29:44.9205993,b3b5b373-28a1-4f9e-bd2d-d1f7b9168f3d
cce67566-9d3b-4763-8caa-96cedd3acdbb,บีโฮม โคซี่ ท่ารั้ว,B-Home COZY Tha-Rua,บีโฮม-โคซี่-ท่ารั้ว,B-Home-COZY-Tha-Rua,"S,D,T",1290000.0,6653,0001-01-01T00:00:00,2022-09-13T05:28:37.1174124,2022-09-13T05:28:37.1174124,c7232ac8-614b-4dc9-9e0b-3d7f80f2bf90
c5ad35c4-4828-43e3-804d-4476df04efee,บ้านภูมิใจ แม่โจ้,Baan Phoomjai Maejo,บ้านภูมิใจ-แม่โจ้,Baan-Phoomjai-Maejo,S,1980000.0,6653,0001-01-01T00:00:00,2022-09-13T05:28:03.2081926,2022-09-13T05:28:03.2081926,88d6c83b-5146-4609-8e75-77c737f06f7b
e07467e7-45e7-44d7-a9fa-83fa253b49d7,บ้านเปี่ยมสุข สันทราย-แม่โจ้,Baan Pieamsuk Sansai-Maejo,บ้านเปี่ยมสุข-สันทราย-แม่โจ้,Baan-Pieamsuk-Sansai-Maejo,S,1890000.0,6653,0001-01-01T00:00:00,2022-09-13T05:27:31.544249,2022-09-13T05:27:31.544249,70449840-0b26-4a2c-9f9c-32119466de01
301c15c0-4888-4ecd-bfe1-ca3e7755065a,บ้านร่มฤดีเชียงใหม่ เฟส 3,Baan Romrudee 3,บ้านร่มฤดีเชียงใหม่-เฟส-3,Baan-Romrudee-3,S,1750000.0,6653,0001-01-01T00:00:00,2022-09-13T05:22:24.7660092,2022-09-13T05:22:24.7660092,96af72d1-eb6b-4d20-9e22-79b51dc01101
c8f1379d-d12c-4595-bde1-e9bf326baa9b,บ้านเพชรลดา สารภี เฟส 3,Phetlada sarapee 3,บ้านเพชรลดา-สารภี-เฟส-3,Phetlada-sarapee-3,S,2390000.0,6653,0001-01-01T00:00:00,2022-09-13T05:19:14.1502427,2022-09-13T05:19:14.1502427,41a66d65-ed5f-4ea0-ad80-8b75caa004cd
48f09fa4-9bfa-40d0-9c6d-c528641fd895,บ้านธาราคีรี 2,Baan Tara Keree 2,บ้านธาราคีรี-2,Baan-Tara-Keree-2,S,4000000.0,6653,0001-01-01T00:00:00,2022-09-13T05:15:18.1797321,2022-09-13T05:15:18.1797321,4d7bc52a-d6bc-4b63-94c1-1c59733c0468
f66886da-ef55-455e-95ca-5f8e8f290c09,ดอนแก้ววิลเลจ 14,Donkaew Village 14,ดอนแก้ววิลเลจ-14,Donkaew-Village-14,S,2690000.0,6653,0001-01-01T00:00:00,2022-09-13T05:10:02.0068695,2022-09-13T05:10:02.0068695,f3426c3b-7220-4338-80cf-f3b3170e50c9
aa091a3e-4b1c-44fb-9f81-1865bf4b9fa9,จีรังเรสซิเดนซ์,Jirung Residences,จีรังเรสซิเดนซ์,Jirung-Residences,S,9000000.0,6653,0001-01-01T00:00:00,2022-09-13T05:08:14.254106,2022-09-13T05:08:14.254106,dbdca83b-89a8-4414-a466-345dcf6acf7c
44f92ab6-cad7-4ea6-8a2f-ffd7d4aa532d,ชานเฮาส์,CHANN house,ชานเฮาส์,CHANN-house,"S,D",1990000.0,6653,0001-01-01T00:00:00,2022-09-13T05:06:12.1395507,2022-09-13T05:06:12.1395507,6d5ac31c-ca0e-4235-97dd-502773bc1573
115eed2d-6762-45ac-80fd-945da415298a,โกลเด้นซิตี้ มุขมนตรี-บายพาส,Golden City,โกลเด้นซิตี้-มุขมนตรี-บายพาส,Golden-City,B,1990000.0,6644,0001-01-01T00:00:00,2022-09-13T05:03:03.9429312,2022-09-13T05:03:03.9429312,33175053-892c-4200-8c52-f1f68b89f12a
565e2cc7-fcfd-426b-ae4e-21480d3b4351,ฮอม-ฮัก เฮ้าส์ เฟส 2,Hom-Huk House Phase 2,ฮอม-ฮัก-เฮ้าส์-เฟส-2,Hom-Huk-House-Phase-2,S,2000000.0,6653,0001-01-01T00:00:00,2022-09-13T05:00:50.6922874,2022-09-13T05:00:50.6922874,e83b719f-736a-4f2e-b0c6-37aa3b05392c
cdea569a-3b13-4522-ae29-80e234364b7c,บ้านพลพิสิษฐ์ หางดง,Ponphisit Hangdong,บ้านพลพิสิษฐ์-หางดง,Ponphisit-Hangdong,S,2490000.0,6653,0001-01-01T00:00:00,2022-09-13T04:57:12.4723925,2022-09-13T04:57:12.4723925,1dd34ed1-5020-4e7d-8734-0a2b6efc25f5
e6658349-32c3-45f1-8f43-5ecc7e33f26b,เดอะ โมเดิร์นพาร์ค มทส.,The Modern Park,เดอะ-โมเดิร์นพาร์ค-มทส.,The-Modern-Park,S,2500000.0,6644,0001-01-01T00:00:00,2022-09-13T04:55:00.4445672,2022-09-13T04:55:00.4445672,4d4cea3c-4705-4216-b0d0-acc25c581838
8ea29fd7-de04-45e8-969d-fcafa5abe9aa,ลีฟเลท,Leaflet,ลีฟเลท,Leaflet,S,2390000.0,6644,0001-01-01T00:00:00,2022-09-13T04:52:46.4796437,2022-09-13T04:52:46.4796437,dfc122bb-3bd0-47f9-bda9-02a26fecb97d
834ee5dc-168f-4664-938d-aa1d8a57b8bd,อลินดา บ้านถวาย,Alinda,อลินดา,Alinda,S,2190000.0,6653,0001-01-01T00:00:00,2022-09-13T04:50:46.9254909,2022-09-13T04:50:46.9254909,668b357f-e5da-4828-b061-5ffbd3f07aa3
e3528caa-c229-4003-ab10-ad597d1f8538,อนัญญา โคราช,Ananya Korat,อนัญญา-โคราช,Ananya-Korat,S,2790000.0,6644,0001-01-01T00:00:00,2023-02-24T05:08:13.8005716,2022-09-13T04:48:52.217411,26ac0905-07dd-46fb-b55b-d8ba2788aa0f
ef657c2d-7984-488f-88cf-dc73e80627a1,เดอะคอร์ทยาร์ด 304,The Courtyard 304,เดอะคอร์ทยาร์ด,304-The-Courtyard-304,S,4800000.0,6644,0001-01-01T00:00:00,2022-09-13T04:47:03.6884209,2022-09-13T04:47:03.6884209,f25d9b2b-4a00-4278-9dc3-fb2774111008
a51d4c80-0176-4359-9237-082d7465860b,บ้านแสนสบาย 3,Baan Sansabai 3,บ้านแสนสบาย-3,Baan-Sansabai-3,S,2990000.0,6653,0001-01-01T00:00:00,2022-09-13T04:44:46.9973975,2022-09-13T04:44:46.9973975,1615031d-f2bf-4af4-bd69-1140ba13e072
ca737a3e-34d8-47b0-a1f4-7502bf52157d,​​เจเจวิลเลจ,JJ Village,​​เจเจวิลเลจ,JJ-Village,T,1490000.0,6644,0001-01-01T00:00:00,2022-11-24T10:27:48.2721007,2022-09-13T04:43:59.4538243,86776b0f-6307-43cf-b7dc-75d99cd92821
41f2e0dc-89da-438b-8dc1-3c4aa2ab9cd0,บ้านทรัพย์รุ่งเรือง เมืองศรีไค,Baan Saprungrueang Mueang Si Khai,บ้านทรัพย์รุ่งเรือง-เมืองศรีไค,Baan-Saprungrueang-Mueang-Si-Khai,S,1620000.0,6645,0001-01-01T00:00:00,2022-09-13T04:42:59.5315033,2022-09-13T04:42:59.5315033,8e5b6802-5d6a-4481-b197-ce5e7501b665
5a71a260-58c2-445a-8743-b3d168e94193,บ้านเฮา,Baanhau A Quality Residence,บ้านเฮา,Baanhau-A-Quality-Residence,S,2450000.0,6653,0001-01-01T00:00:00,2022-09-13T04:42:34.2245714,2022-09-13T04:42:34.2245714,169534f8-da03-4714-9db6-fd1ad592f759
00981014-afbd-4cf1-aad5-f377ce85721f,เกสรา วิลเลจ,Ketsara Village,เกสรา-วิลเลจ,Kesra-Ville,S,1490000.0,6645,0001-01-01T00:00:00,2022-09-13T04:42:06.9516152,2022-09-13T04:42:06.9516152,b4c22438-5e18-4b65-b641-c1688b6b078b
211fcc21-cd48-4daa-85c8-86667cc90a1b,ซีรีนพาร์ค เชียงใหม่,Serene Park Chiang Mai,ซีรีนพาร์ค,Serene-Park,S,2990000.0,6653,0001-01-01T00:00:00,2022-09-13T04:40:49.6275113,2022-09-13T04:40:49.6275113,d9f02c07-c553-4c37-a6c7-514a6e9245f9
28769d83-93fb-4828-8f71-67a347c7ce21,ฉัตรเพชร มะลิวัลย์,Chatpetch Maliwan,ฉัตรเพชร-มะลิวัลย์,Chatpetch-Maliwan,"S,D",2980000.0,6643,0001-01-01T00:00:00,2022-09-13T04:40:21.1155839,2022-09-13T04:40:21.1155839,23256aaf-cbe7-4fb3-a2f1-328187d88dfd
cef2666d-58a4-4e5a-8b0d-cfb7d93f6106,บ้านเชียงใหม่พฤกษาโฮม 4,Baan Chiangmai Prueksa Home 4,บ้านเชียงใหม่พฤกษาโฮม-4,Baan-Chiangmai-Prueksa-Home-4,S,980000.0,6653,0001-01-01T00:00:00,2022-09-13T04:40:15.02423,2022-09-13T04:40:15.02423,0414e4f1-d757-417a-932f-48e590772cdb
51676346-946b-4ec9-9a64-b72ad6bdc3f4,บ้านรักขอนแก่น,Banruk Khonkaen,บ้านรักขอนแก่น,Banruk-Khonkaen,T,2100000.0,6643,0001-01-01T00:00:00,2022-09-13T04:39:40.2223989,2022-09-13T04:39:40.2223989,44fd817f-14e7-4127-9ca7-69bd565608b0
5161121c-777a-4420-8587-966e953669fa,เดอะฮูฟ บ้านบัว,The Hoof Baan Bua,เดอะฮูฟ-บ้านบัว,The-Hoof-Baan-Bua,T,990000.0,6644,0001-01-01T00:00:00,2022-09-13T04:39:09.6710088,2022-09-13T04:39:09.6710088,9ba060da-9701-494f-804f-ce46f79cbb88
6cd7dddb-f161-4c4b-a165-c8aac658a4d4,บ้านอิสระ มิตรภาพ-ตาลคู่,Isara Home,บ้านอิสระ-มิตรภาพ-ตาลคู่,Isara-Home,S,2390000.0,6644,0001-01-01T00:00:00,2022-09-13T04:37:14.1256444,2022-09-13T04:37:14.1256444,96bd5665-3cfc-4a0e-8b14-218cdfd352c3
84107e8b-7664-422c-83aa-43a7d3264b2c,แฮปปี้โฮม สามยอด,Happy home Samyod,แฮปปี้โฮม-สามยอด,Happy-home-Samyod,T,1750000.0,6644,0001-01-01T00:00:00,2022-09-13T04:36:45.759599,2022-09-13T04:36:45.759599,f42892c6-2c96-49ec-bdc3-a0021007e193
f9a666f5-9826-407b-a4b4-fe7f9f4152e7,โคกสูง วิลล่า,Koksung Villa,โคกสูง-วิลล่า,Koksung-Villa,S,2590000.0,6644,0001-01-01T00:00:00,2022-09-13T04:36:08.2584331,2022-09-13T04:36:08.2584331,f989119e-0198-4111-a6cc-d2e4bf1991f5
91f04610-4776-4648-b769-0bda9d8d0c94,เดอะ ยาร์ด โฮม ป่าไผ่-สันทราย,The Yard Home,เดอะ-ยาร์ด-โฮม-ป่าไผ่-สันทราย,The-Yard-Home,S,2990000.0,6653,0001-01-01T00:00:00,2022-09-13T04:35:34.320375,2022-09-13T04:35:34.320375,b5dc98de-9982-4fc5-878e-9ea1fdc691db
5799b461-da08-4b78-b5a7-d295a103211a,บ้านพลอยนภัส นครราชสีมา,Baan Ploynaphat Nakhonratchasima,บ้านพลอยนภัส-นครราชสีมา,Baan-Ploynaphat-Nakhonratchasima,S,2590000.0,6644,0001-01-01T00:00:00,2022-09-13T04:35:18.3521574,2022-09-13T04:35:18.3521574,ca9546a2-ecab-4bd1-8049-70273170ca57
562d74a8-d867-4b9e-92d6-d8346094c9e7,พรนภาวิลล์ ท่ารั้ว,Pornnapa Vill,พรนภาวิลล์-ท่ารั้ว,Pornnapa-Vill,S,1807000.0,6653,0001-01-01T00:00:00,2022-09-13T04:34:33.5162849,2022-09-13T04:34:33.5162849,de95a13a-5fe5-4b41-97c2-cf216fc55d10
f8cc5240-1b82-4b04-809d-538b6ed6c548,บ้านใหม่การ์เด้น วิลล์,Baanmai Garden Ville,บ้านใหม่การ์เด้น-วิลล์,Baanmai-Garden-Ville,"S,B",1990000.0,6644,0001-01-01T00:00:00,2022-09-13T04:33:28.1276412,2022-09-13T04:33:28.1276412,52b3e458-2d2f-496f-b285-27b40b24c4c3
dd02d752-37c3-4f5e-a511-761e05f4652e,บ้านไชยเจริญวงศ์ 5,Baan Chaichareonwong 5,บ้านไชยเจริญวงศ์-5,Baan-Chaichareonwong-5,S,1870000.0,6653,0001-01-01T00:00:00,2022-09-13T04:32:57.6817724,2022-09-13T04:32:57.6817724,ecde8ed7-f86e-4ae5-b246-e957b7c9cfc7
49ee7232-a9f0-4a46-a6f7-9a6ea23fb369,บ้านมะลิ หัวทะเล,Baan mali Hauthalae,บ้านมะลิ-หัวทะเล,Baan-mali-Hauthalae,S,1990000.0,6644,0001-01-01T00:00:00,2022-09-13T04:32:24.8585099,2022-09-13T04:32:24.8585099,cebc8073-3a86-4fd1-a879-894a8ef88228
c7f4d8a3-b3cb-4731-a4b9-6d78d3e0e4dc,บ้านแสนสุข,Saan Sook Home,บ้านแสนสุข,Saan-Sook-Home,S,4950000.0,6644,0001-01-01T00:00:00,2022-09-13T04:31:40.2685506,2022-09-13T04:31:40.2685506,3956cabb-a90e-4018-b186-622fb280268e
fdf76332-9089-4c94-86dc-6c438fd9bfdb,บ้านพิชชาพร 5,Pichaphon 5,บ้านพิชชาพร-5,Pichaphon-5,"S,B",1390000.0,6644,0001-01-01T00:00:00,2022-09-13T04:30:52.7732326,2022-09-13T04:30:52.7732326,a8b7a35c-9baa-4c4a-8bcb-0411e54137db
612b41a0-466e-4afc-bdb0-98e138caeb5e,มิราน่า โฮม สันผักหวาน-หางดง,Mirana Home,มิราน่า-โฮม-สันผักหวาน-หางดง,Mirana-Home,S,2350000.0,6653,0001-01-01T00:00:00,2022-09-13T04:30:06.2541671,2022-09-13T04:30:06.2541671,89afca77-fb9d-4ed9-922f-4a2e8e85862a
78a2c9e1-a086-4a26-8719-5fdb201da5ee,บ้านฟ้า 2,Baan Fah 2,บ้านฟ้า-2,Baan-Fah-2,S,1550000.0,6653,0001-01-01T00:00:00,2022-09-13T04:27:13.7892275,2022-09-13T04:27:13.7892275,51605301-b0b5-4334-94d5-f900d3f1ffbf
7a53bdfc-c4f4-4615-ab45-1b583d7685ed,เดอะธีค ไฮด์อเวย์ ไพรเวท เรสซิเดนซ์,The Teak Hideaway Private Residences,เดอะธีค-ไฮด์อเวย์-ไพรเวท-เรสซิเดนซ์,The-Teak-Hideaway-Private-Residences,S,5990000.0,6653,0001-01-01T00:00:00,2022-09-13T04:16:54.7280088,2022-09-13T04:16:54.7280088,fb332225-d403-42e7-9253-397efcbd0dc7
27b998d6-767b-4b79-b59e-8688b0fe0830,ปริณดา ทาวน์,Prinada Town,ปริณดา-ทาวน์,Prinada-Town,T,1200000.0,6653,0001-01-01T00:00:00,2022-09-13T04:11:16.4565929,2022-09-13T04:11:16.4565929,4174dc22-8200-4ab3-adfd-922177a3a112
a39020d4-ec99-4aa6-aa71-28e062bcb7bd,มายด์ โฮม,Mind home,มายด์-โฮม,Mind-home,S,3990000.0,6653,0001-01-01T00:00:00,2022-09-13T04:07:39.9097998,2022-09-13T04:07:39.9097998,57829113-ca44-41c6-9f3d-1234392d72b4
15579f22-0362-4dd0-b291-9be5d591bd56,นิตตาโฮม แม่โจ้,Nitta Home,นิตตาโฮม-แม่โจ้,Nitta-Home,S,2390000.0,6653,0001-01-01T00:00:00,2022-09-13T04:05:42.1683238,2022-09-13T04:05:42.1683238,dbf04538-6b42-4b9e-bcea-9cfe6dc5b3a0
7e5f4933-1cbc-4e2c-afab-63703b7f1fd0,บีโฮม สันทราย,B-Home Sansai,บีโฮม-สันทราย,B-Home-Sansai,T,1990000.0,6653,0001-01-01T00:00:00,2022-09-13T04:03:29.1570963,2022-09-13T04:03:29.1570963,75114e3a-b0bb-4429-8a4f-c642e1490084
2af3a184-dbdf-4391-8f36-98859efb9c15,เดอะวินเนอร์ วิลเลจโฮม แม่กวง,The Winner Village Home Mae Kuang,เดอะวินเนอร์-วิลเลจโฮม-แม่กวง,The-Winner-Village-Home-Mae-Kuang,S,4490000.0,6653,0001-01-01T00:00:00,2022-09-13T03:55:25.1818125,2022-09-13T03:55:25.1818125,61452fc4-81f1-4403-9cfe-f81fef4b5199
116d7d72-b014-427a-871e-e27bc4c4a118,เดอะวินเนอร์ วิลเลจโฮม สันคะยอม,The Winner Village Home Sankayom,เดอะวินเนอร์-วิลเลจโฮม-สันคะยอม,The-Winner-Village-Home-Sankayom,D,2390000.0,6653,0001-01-01T00:00:00,2022-09-13T03:52:02.2678586,2022-09-13T03:52:02.2678586,336aa1ca-26fb-4e33-9518-77ad231e175a
a3270669-3812-4514-81b5-d95ab8f255b3,บี-วัน บาย ภากร เฟส 2,Phakorn 3 B-One Phase 2,บี-วัน-บาย-ภากร-เฟส-2,Phakorn-3-B-One-Phase-2,S,1890000.0,6653,0001-01-01T00:00:00,2022-09-13T03:49:20.5477247,2022-09-13T03:49:20.5477247,999e0542-9cb8-44d0-81ca-f13d0e18ea7e
a22d529f-ae84-4d1b-a743-9cab04e5363d,ชีวาชัย 2 ป่าไผ่-สันทราย,Chivachai 2,ชีวาชัย-2-ป่าไผ่-สันทราย,Chivachai-2,S,1990000.0,6653,0001-01-01T00:00:00,2022-09-13T03:47:08.7713839,2022-09-13T03:47:08.7713839,b1c1cd44-4f47-448f-8dd5-b15b63064bf2
decb0eef-cc65-4d33-b873-318014da8402,นารา วิลล่า แม่โจ้,Nara Villa Maejo,นารา-วิลล่า-แม่โจ้,Nara-Villa-Maejo,S,1780000.0,6653,0001-01-01T00:00:00,2022-09-13T03:45:16.6839096,2022-09-13T03:45:16.6839096,57713729-b4b0-4a4c-aa3b-e51a71727164
81e566fd-1541-4dbd-8a98-6d361065e98b,ดอยคำฮิลล์ไซด์ 5,Doikham Hillside 5,ดอยคำฮิลล์ไซด์-5,Doikham-Hillside-5,S,2480000.0,6653,0001-01-01T00:00:00,2022-09-13T03:40:41.3221468,2022-09-13T03:40:41.3221468,8c07906e-f0f7-49b3-80b7-d4227bc8e5db
